Nom du fichier ,Identificateur,Date Heure,Debit Production
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:09:56,0.0
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:01,0.0
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:06,0.0
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:11,0.0
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:16,0.0
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:21,0.0
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:26,0.0
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:31,0.0
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:36,0.0
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:41,0.0
20150503-221831-295_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:46,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:51,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:10:56,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:01,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:06,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:11,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:16,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:21,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:26,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:31,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:36,0.0
20150503-221835-180_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:41,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:51,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:11:56,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:01,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:06,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:11,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:16,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:21,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:26,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:31,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:36,0.0
20150503-221839-205_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:41,0.0
20150503-221843-087_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:51,0.0
20150503-221843-087_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:12:56,0.0
20150503-221843-087_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:01,0.0
20150503-221843-087_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:06,0.0
20150503-221843-087_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:11,0.0
20150503-221843-087_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:16,0.0
20150503-221843-087_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:21,0.0
20150503-221843-087_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:26,0.0
20150503-221843-087_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:31,0.0
20150503-221843-087_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:36,0.0
20150503-221847-362_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:46,0.0
20150503-221847-362_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:51,0.0
20150503-221847-362_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:13:56,0.0
20150503-221847-362_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:14:01,0.0
20150503-221847-362_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:14:06,0.0
20150503-221847-362_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:14:11,0.0
20150503-221847-362_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:14:16,0.0
20150503-221847-362_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:14:21,0.0
20150503-221847-362_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:14:26,0.0
20150503-221847-362_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:14:31,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:14:46,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:14:51,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:14:56,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:01,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:06,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:11,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:16,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:21,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:26,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:31,0.0
20150503-221851-699_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:36,0.0
20150503-221856-068_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:46,0.0
20150503-221856-068_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:51,0.0
20150503-221856-068_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:15:56,0.0
20150503-221856-068_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:01,0.0
20150503-221856-068_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:06,0.0
20150503-221856-068_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:11,0.0
20150503-221856-068_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:16,0.0
20150503-221856-068_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:21,0.0
20150503-221856-068_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:26,0.0
20150503-221856-068_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:31,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:41,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:46,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:51,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:16:56,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:17:01,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:17:06,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:17:11,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:17:16,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:17:21,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:17:26,0.0
20150503-221900-298_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:17:31,0.0
20150503-221904-626_88025102_c__000_00_00000_00000_000_00000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_000.txt,E,04/05/2015 00:17:41,0.0
20150503-221904-626_88025102_c__000_00_00000_00000_000_00000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_000.txt,E,04/05/2015 00:17:46,0.0
20150503-221904-626_88025102_c__000_00_00000_00000_000_00000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_000.txt,E,04/05/2015 00:17:51,0.0
20150503-221904-626_88025102_c__000_00_00000_00000_000_00000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_000.txt,E,04/05/2015 00:17:56,0.0
20150503-221904-626_88025102_c__000_00_00000_00000_000_00000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_000.txt,E,04/05/2015 00:18:01,0.0
20150503-221904-626_88025102_c__000_00_00000_00000_000_00000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_000.txt,E,04/05/2015 00:18:06,0.0
20150503-221904-626_88025102_c__000_00_00000_00000_000_00000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_000.txt,E,04/05/2015 00:18:11,0.0
20150503-221904-626_88025102_c__000_00_00000_00000_000_00000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_000.txt,E,04/05/2015 00:18:16,0.0
20150503-221904-626_88025102_c__000_00_00000_00000_000_00000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_000.txt,E,04/05/2015 00:18:21,0.0
20150503-221904-626_88025102_c__000_00_00000_00000_000_00000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_000.txt,E,04/05/2015 00:18:26,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:18:36,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:18:41,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:18:46,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:18:51,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:18:56,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:01,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:06,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:11,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:16,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:21,0.0
20150503-221908-486_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:26,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:36,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:41,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:46,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:51,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:19:56,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:01,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:06,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:11,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:16,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:21,0.0
20150503-221912-340_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:26,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:36,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:41,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:46,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:51,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:20:56,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:01,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:06,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:11,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:16,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:21,0.0
20150503-221916-193_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:26,0.0
20150503-221920-100_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:36,0.0
20150503-221920-100_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:41,0.0
20150503-221920-100_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:46,0.0
20150503-221920-100_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:51,0.0
20150503-221920-100_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:21:56,0.0
20150503-221920-100_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:01,0.0
20150503-221920-100_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:06,0.0
20150503-221920-100_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:11,0.0
20150503-221920-100_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:16,0.0
20150503-221920-100_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:21,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:31,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:36,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:41,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:46,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:51,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:22:56,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:01,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:06,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:11,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:16,0.0
20150503-221924-016_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:21,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:31,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:36,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:41,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:46,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:51,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:23:56,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:01,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:06,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:11,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:16,0.0
20150503-221927-885_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:21,0.0
20150503-221931-756_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:31,0.0
20150503-221931-756_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:36,0.0
20150503-221931-756_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:41,0.0
20150503-221931-756_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:46,0.0
20150503-221931-756_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:51,0.0
20150503-221931-756_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:24:56,0.0
20150503-221931-756_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:25:01,0.0
20150503-221931-756_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:25:06,0.0
20150503-221931-756_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:25:11,0.0
20150503-221931-756_88025102_c_TEMPERATURE.txt,E,04/05/2015 00:25:16,0.0
