Nom du fichier ,Identificateur,Date Heure,Debit Production
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:20:12,0.0
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:20:17,0.0
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:20:22,0.0
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:20:27,0.0
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:20:32,0.0
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:20:37,0.0
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:20:42,0.0
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:20:47,0.0
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:20:52,0.0
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:20:57,0.0
20150520-221955-952_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:02,0.0
20150520-222000-336_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:12,0.0
20150520-222000-336_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:17,0.0
20150520-222000-336_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:22,0.0
20150520-222000-336_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:27,0.0
20150520-222000-336_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:32,0.0
20150520-222000-336_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:37,0.0
20150520-222000-336_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:42,0.0
20150520-222000-336_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:47,0.0
20150520-222000-336_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:52,0.0
20150520-222000-336_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:21:57,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:07,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:12,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:17,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:22,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:27,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:32,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:37,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:42,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:47,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:52,0.0
20150520-222004-813_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:22:57,0.0
20150520-222009-244_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:23:07,0.0
20150520-222009-244_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:23:12,0.0
20150520-222009-244_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:23:17,0.0
20150520-222009-244_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:23:22,0.0
20150520-222009-244_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:23:27,0.0
20150520-222009-244_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:23:32,0.0
20150520-222009-244_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:23:37,0.0
20150520-222009-244_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:23:42,0.0
20150520-222009-244_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:23:47,0.0
20150520-222009-244_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:23:52,0.0
20150520-222013-875_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:02,0.0
20150520-222013-875_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:07,0.0
20150520-222013-875_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:12,0.0
20150520-222013-875_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:17,0.0
20150520-222013-875_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:22,0.0
20150520-222013-875_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:27,0.0
20150520-222013-875_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:32,0.0
20150520-222013-875_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:37,0.0
20150520-222013-875_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:42,0.0
20150520-222013-875_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:47,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:24:57,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:02,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:07,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:12,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:17,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:22,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:27,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:32,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:37,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:42,0.0
20150520-222017-697_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:47,0.0
20150520-222021-883_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:25:57,0.0
20150520-222021-883_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:26:02,0.0
20150520-222021-883_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:26:07,0.0
20150520-222021-883_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:26:12,0.0
20150520-222021-883_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:26:17,0.0
20150520-222021-883_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:26:27,0.0
20150520-222021-883_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:26:32,0.0
20150520-222021-883_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:26:37,0.0
20150520-222021-883_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:26:42,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:26:52,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:26:57,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:02,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:07,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:12,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:17,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:22,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:27,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:32,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:37,0.0
20150520-222025-799_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:42,0.0
20150520-222030-043_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:52,0.0
20150520-222030-043_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:27:57,0.0
20150520-222030-043_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:02,0.0
20150520-222030-043_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:07,0.0
20150520-222030-043_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:12,0.0
20150520-222030-043_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:17,0.0
20150520-222030-043_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:22,0.0
20150520-222030-043_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:27,0.0
20150520-222030-043_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:32,0.0
20150520-222030-043_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:37,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:47,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:52,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:28:57,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:02,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:07,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:12,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:17,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:22,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:27,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:32,0.0
20150520-222034-177_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:37,0.0
20150520-222038-281_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:47,0.0
20150520-222038-281_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:52,0.0
20150520-222038-281_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:29:57,0.0
20150520-222038-281_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:02,0.0
20150520-222038-281_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:07,0.0
20150520-222038-281_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:12,0.0
20150520-222038-281_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:17,0.0
20150520-222038-281_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:22,0.0
20150520-222038-281_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:27,0.0
20150520-222038-281_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:32,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:42,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:47,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:52,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:30:57,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:02,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:07,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:12,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:17,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:22,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:27,0.0
20150520-222042-758_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:32,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:42,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:47,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:52,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:31:57,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:32:02,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:32:07,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:32:12,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:32:17,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:32:22,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:32:27,0.0
20150520-222047-985_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:32:32,0.0
20150520-222052-902_88025102_c_TEMPERATURE.txt,E,21/05/2015 00:32:47,0.0
