Nom du fichier ,Identificateur,Date Heure,Debit Production
20150504-221617-713_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:06:11,0.0
20150504-221617-713_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:06:16,0.0
20150504-221617-713_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:06:21,0.0
20150504-221623-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:06:31,0.0
20150504-221623-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:06:36,0.0
20150504-221623-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:06:41,0.0
20150504-221623-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:06:46,0.0
20150504-221623-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:06:51,0.0
20150504-221623-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:06:56,0.0
20150504-221623-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:01,0.0
20150504-221623-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:06,0.0
20150504-221623-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:11,0.0
20150504-221623-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:16,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:26,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:31,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:36,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:41,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:46,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:51,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:07:56,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:01,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:06,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:11,0.0
20150504-221629-115_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:16,0.0
20150504-221633-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:26,0.0
20150504-221633-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:31,0.0
20150504-221633-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:36,0.0
20150504-221633-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:41,0.0
20150504-221633-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:46,0.0
20150504-221633-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:51,0.0
20150504-221633-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:08:56,0.0
20150504-221633-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:01,0.0
20150504-221633-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:06,0.0
20150504-221633-421_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:11,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:21,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:26,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:31,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:36,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:41,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:46,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:51,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:09:56,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:10:01,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:10:06,0.0
20150504-221638-537_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:10:11,0.0
20150504-221644-325_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:10:21,0.0
20150504-221644-325_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:10:26,0.0
20150504-221644-325_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:10:31,0.0
20150504-221644-325_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:10:36,0.0
20150504-221644-325_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:10:46,0.0
20150504-221644-325_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:10:56,0.0
20150504-221644-325_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:01,0.0
20150504-221644-325_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:06,0.0
20150504-221644-325_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:11,0.0
20150504-221650-409_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:21,0.0
20150504-221650-409_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:26,0.0
20150504-221650-409_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:31,0.0
20150504-221650-409_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:36,0.0
20150504-221650-409_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:41,0.0
20150504-221650-409_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:46,0.0
20150504-221650-409_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:51,0.0
20150504-221650-409_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:11:56,0.0
20150504-221650-409_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:01,0.0
20150504-221650-409_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:06,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:16,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:21,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:26,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:31,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:36,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:41,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:46,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:51,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:12:56,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:01,0.0
20150504-221656-494_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:06,0.0
20150504-221702-605_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:16,0.0
20150504-221702-605_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:21,0.0
20150504-221702-605_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:26,0.0
20150504-221702-605_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:31,0.0
20150504-221702-605_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:36,0.0
20150504-221702-605_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:41,0.0
20150504-221702-605_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:46,0.0
20150504-221702-605_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:51,0.0
20150504-221702-605_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:13:56,0.0
20150504-221702-605_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:01,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:11,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:16,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:21,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:26,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:31,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:36,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:41,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:46,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:51,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:14:56,0.0
20150504-221708-268_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:01,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:11,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:16,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:21,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:26,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:31,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:36,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:41,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:46,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:51,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:15:56,0.0
20150504-221713-978_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:01,0.0
20150504-221722-512_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:11,0.0
20150504-221722-512_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:16,0.0
20150504-221722-512_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:21,0.0
20150504-221722-512_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:26,0.0
20150504-221722-512_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:31,0.0
20150504-221722-512_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:36,0.0
20150504-221722-512_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:41,0.0
20150504-221722-512_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:46,0.0
20150504-221722-512_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:51,0.0
20150504-221722-512_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:16:56,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:06,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:11,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:16,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:21,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:26,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:31,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:36,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:41,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:46,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:51,0.0
20150504-221727-223_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:17:56,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:06,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:11,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:16,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:21,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:26,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:31,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:36,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:41,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:46,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:51,0.0
20150504-221731-326_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:18:56,0.0
20150504-221735-932_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:19:06,0.0
20150504-221735-932_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:19:11,0.0
20150504-221735-932_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:19:16,0.0
20150504-221735-932_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:19:21,0.0
20150504-221735-932_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:19:26,0.0
20150504-221735-932_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:19:31,0.0
20150504-221735-932_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:19:36,0.0
20150504-221735-932_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:19:41,0.0
20150504-221735-932_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:19:51,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:01,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:06,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:11,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:16,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:21,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:26,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:31,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:36,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:41,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:46,0.0
20150504-221740-303_88025102_c_00_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_00000_000_00_0000.txt,E,05/05/2015 00:20:51,0.0
20150504-221744-270_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:01,0.0
20150504-221744-270_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:06,0.0
20150504-221744-270_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:11,0.0
20150504-221744-270_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:16,0.0
20150504-221744-270_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:21,0.0
20150504-221744-270_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:26,0.0
20150504-221744-270_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:31,0.0
20150504-221744-270_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:36,0.0
20150504-221744-270_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:41,0.0
20150504-221744-270_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:46,0.0
20150504-221748-686_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:21:56,0.0
20150504-221748-686_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:22:01,0.0
20150504-221748-686_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:22:06,0.0
20150504-221748-686_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:22:11,0.0
20150504-221748-686_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:22:16,0.0
20150504-221748-686_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:22:21,0.0
20150504-221748-686_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:22:26,0.0
20150504-221748-686_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:22:31,0.0
20150504-221748-686_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:22:36,0.0
20150504-221748-686_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:22:41,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:22:56,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:01,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:06,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:11,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:16,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:21,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:26,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:31,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:36,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:41,0.0
20150504-221752-862_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:46,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:23:56,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:24:01,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:24:06,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:24:11,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:24:16,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:24:21,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:24:26,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:24:31,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:24:36,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:24:41,0.0
20150504-221756-892_88025102_c_TEMPERATURE.txt,E,05/05/2015 00:24:46,0.0
20150504-221801-473_88025102_c__03_00000_03_0.000_00000_00000_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00.txt,E,05/05/2015 00:24:56,0.0
20150504-221801-473_88025102_c__03_00000_03_0.000_00000_00000_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00.txt,E,05/05/2015 00:25:01,0.0
20150504-221801-473_88025102_c__03_00000_03_0.000_00000_00000_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00.txt,E,05/05/2015 00:25:06,0.0
20150504-221801-473_88025102_c__03_00000_03_0.000_00000_00000_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00.txt,E,05/05/2015 00:25:11,0.0
20150504-221801-473_88025102_c__03_00000_03_0.000_00000_00000_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00.txt,E,05/05/2015 00:25:16,0.0
20150504-221801-473_88025102_c__03_00000_03_0.000_00000_00000_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00.txt,E,05/05/2015 00:25:21,0.0
20150504-221801-473_88025102_c__03_00000_03_0.000_00000_00000_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00.txt,E,05/05/2015 00:25:26,0.0
20150504-221801-473_88025102_c__03_00000_03_0.000_00000_00000_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00.txt,E,05/05/2015 00:25:31,0.0
20150504-221801-473_88025102_c__03_00000_03_0.000_00000_00000_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00.txt,E,05/05/2015 00:25:36,0.0
20150504-221801-473_88025102_c__03_00000_03_0.000_00000_00000_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00000_00_00.txt,E,05/05/2015 00:25:41,0.0
